2.3825645446777344,2.3027288913726807,2.296004295349121,2.2695305347442627,2.2785685062408447,2.2224109172821045,2.248147487640381,2.2765214443206787,2.313056468963623,2.174590587615967,2.1414995193481445,2.216850996017456,2.2072689533233643,2.036353588104248,2.235882520675659,2.1953325271606445,2.1961865425109863,2.287299633026123,2.280398368835449,2.2338998317718506,2.2965400218963623,2.291895866394043,2.149409055709839,2.176051616668701,2.1732592582702637,2.2064783573150635,2.1455135345458984,2.131011724472046,2.063852548599243,1.9314699172973633,2.187744140625,2.065052032470703,2.120051383972168,2.10204815864563,2.067185640335083,2.16005539894104,2.0667226314544678,2.211395502090454,2.12650465965271,2.2408695220947266,2.1348979473114014,2.111281156539917,2.0870089530944824,1.9748504161834717,2.1564230918884277,2.1523923873901367,1.9215301275253296,2.0104916095733643,2.1633052825927734,1.9926981925964355,2.1456260681152344,2.1100003719329834,2.1642632484436035,2.081559419631958,2.050138473510742,2.129368543624878,1.9631621837615967,2.1302082538604736,2.051579475402832,2.131960153579712,2.109520673751831,2.179652452468872,2.0830414295196533,1.9873003959655762,1.9323840141296387,1.9822531938552856,2.058713436126709,1.9202070236206055,1.8748445510864258,2.0337679386138916,2.071535110473633,1.9570329189300537,1.97298002243042,1.9735515117645264,1.9951719045639038,2.0755646228790283,1.8007831573486328,1.9903714656829834,2.001025438308716,1.873138189315796,1.9144654273986816,1.7994786500930786,1.9153766632080078,1.9588650465011597,1.9073412418365479,2.091141939163208,2.1902756690979004,2.01194167137146,1.8385214805603027,1.9603657722473145,1.8849172592163086,2.177551746368408,1.8253928422927856,1.9515750408172607,1.9831379652023315,1.9460991621017456,1.881115198135376,1.9415820837020874,1.9010506868362427,2.0137150287628174,1.6641236543655396,1.8502346277236938,2.0062448978424072,1.9605945348739624,1.8200041055679321,1.7332760095596313,1.7533390522003174,1.9677852392196655,1.816484808921814,1.770093560218811,1.851913571357727,1.932857871055603,2.0534987449645996,1.9773176908493042,2.1111271381378174,1.976137399673462,1.8979054689407349,1.92613685131073,2.03298020362854,2.0403645038604736,1.8677514791488647,1.7701278924942017,1.9661303758621216,1.8342947959899902,1.8862351179122925,1.778204321861267,2.007997512817383,1.828128457069397,1.7166929244995117,1.8514257669448853,1.9710578918457031,2.054736375808716,1.8206151723861694,1.9300445318222046,1.7778551578521729,2.054926872253418,1.9230360984802246,1.7302992343902588,1.7873083353042603,1.7107460498809814,1.8958388566970825,1.9015215635299683,1.8329638242721558,1.991803526878357,1.8065890073776245,1.9116878509521484,1.8726166486740112,1.7367284297943115,1.8737983703613281,1.8228861093521118,1.778287649154663,1.7024812698364258,1.6988716125488281,1.8553212881088257,1.8429627418518066,1.7345020771026611,1.6415940523147583,1.938126802444458,1.9606481790542603,1.9117907285690308,1.7105292081832886,1.8427610397338867,1.8559767007827759,1.7358129024505615,1.9065910577774048,1.726708173751831,1.9125847816467285,1.7299290895462036,1.790405035018921,1.8619868755340576,1.9034831523895264,2.0190048217773438,1.6295357942581177,1.8078348636627197,1.93466317653656,1.664244532585144,1.7008875608444214,1.8881038427352905,1.8894184827804565,1.8051036596298218,1.8163838386535645,1.5516427755355835,1.731738567352295,1.6802340745925903,1.7832978963851929,1.843721628189087,1.7100669145584106,1.6693298816680908,1.5542470216751099,1.8913688659667969,2.008511543273926,1.709778904914856,1.8129793405532837,1.8541909456253052,1.9225176572799683,1.774416208267212,1.7453501224517822,1.7639824151992798,2.0497703552246094,1.9178223609924316,1.8252029418945312,1.7973040342330933,1.6727395057678223,1.8395766019821167,1.8370040655136108,1.6924636363983154,1.9295461177825928,1.6993926763534546,1.7683789730072021,1.8560712337493896,1.5940802097320557,1.6779881715774536,1.699143886566162,1.7882081270217896,1.850600242614746,1.6894736289978027,1.9062097072601318,1.723850965499878,1.8100141286849976,1.657170057296753,1.432135820388794,1.854152798652649,1.6729261875152588,1.6978379487991333,1.8785210847854614,1.421935796737671,1.839606761932373,1.8007649183273315,1.5501954555511475,1.7117913961410522,1.7309553623199463,1.8084650039672852,1.8410767316818237,1.6375923156738281,1.7358477115631104,1.8383327722549438,1.7966262102127075,1.8220651149749756,1.5832793712615967,1.7011713981628418,1.7481077909469604,1.6857705116271973,1.8298956155776978,1.565698504447937,1.8245033025741577,1.685472846031189,1.6626023054122925,1.7934150695800781,1.7061623334884644,1.7478011846542358,1.6561695337295532,1.6388651132583618,1.8661123514175415,1.7945913076400757,1.7427382469177246,1.5863144397735596,1.4766091108322144,1.6900873184204102,1.9023362398147583,1.6652562618255615,1.7110569477081299,1.5700234174728394,1.6648186445236206,1.614438772201538,1.707937479019165,1.8423411846160889,1.5949523448944092,1.6019197702407837,1.585421085357666,1.6799805164337158,1.6941277980804443,1.465101957321167,1.5863754749298096,1.4865074157714844,1.568017840385437,1.598446011543274,1.716711401939392,1.725351333618164,1.5523313283920288,1.4518910646438599,1.6463948488235474,1.6248621940612793,1.456390619277954,1.6467820405960083,1.4703071117401123,1.6258840560913086,1.688966989517212,1.7608038187026978,1.6445298194885254,1.64616858959198,1.7956273555755615,1.7068713903427124,1.6283036470413208,1.6265192031860352,1.6768571138381958,1.6124757528305054,1.5679731369018555,1.602312445640564,1.8434773683547974,1.56856107711792,1.5567682981491089,1.6599745750427246,1.6051015853881836,1.6467124223709106,1.3965357542037964,1.712735891342163,1.7533526420593262,1.722592830657959,1.806439757347107,1.680163025856018,1.5754081010818481,2.0108721256256104,1.79026460647583,1.4472428560256958,1.464306354522705,1.5716204643249512,1.6097794771194458,1.8182258605957031,1.638236403465271,1.5313594341278076,1.7153984308242798,1.426679253578186,1.4773006439208984,1.4489247798919678,1.5310540199279785,1.5952671766281128,1.7239805459976196,1.4926893711090088,1.6336889266967773,1.5266300439834595,1.5662529468536377,1.4816659688949585,1.5502209663391113,1.559828281402588,1.686142921447754,1.6201677322387695,1.3467551469802856,1.6030981540679932,1.5095127820968628,1.5473672151565552,1.4493935108184814,1.4595659971237183,1.567380666732788,1.429896354675293,1.4313127994537354,1.5337114334106445,1.681614637374878,1.6969050168991089,1.611154556274414,1.63722562789917,1.5772383213043213,1.2641918659210205,1.675315499305725,1.5611354112625122,1.2648812532424927,1.5029133558273315,1.501141905784607,1.5675052404403687,1.6127763986587524,1.6809781789779663,1.5865545272827148,1.403459906578064,1.6470271348953247,1.3470323085784912,1.6515289545059204,1.485408902168274,1.6028920412063599,1.6468698978424072,1.4496965408325195,1.3042917251586914,1.2618608474731445,1.5839835405349731,1.3372650146484375,1.5929442644119263,1.5027682781219482,1.5603796243667603,1.4246820211410522,1.5434606075286865,1.298695683479309,1.7497401237487793,1.6992311477661133,1.5930567979812622,1.4184223413467407,1.660559892654419,1.421283483505249,1.6421592235565186,1.5114538669586182,1.3601223230361938,1.313143014907837,1.4961767196655273,1.3768584728240967,1.4810209274291992,1.8087395429611206,1.6282159090042114,1.6795750856399536,1.3244627714157104,1.6408449411392212,1.5259077548980713,1.760088324546814,1.3603829145431519,1.3456882238388062,1.497402310371399,1.5758061408996582,1.553274393081665,1.4724249839782715,1.55462646484375,1.5356388092041016,1.5215680599212646,1.4087333679199219,1.4687860012054443,1.3051093816757202,1.2929377555847168,1.568105697631836,1.6797409057617188,1.5859447717666626,1.4196937084197998,1.3367812633514404,1.7327067852020264,1.3643105030059814,1.4920637607574463,1.4149762392044067,1.33650803565979,1.6015907526016235,1.400611162185669,1.3349876403808594,1.6301816701889038,1.4699695110321045,1.4557080268859863,1.560072422027588,1.7367537021636963,1.434909462928772,1.3736486434936523,1.4366347789764404,1.3224611282348633,1.226817011833191,1.4216430187225342,1.2767084836959839,1.4909391403198242,1.3801735639572144,1.5257439613342285,1.2591395378112793,1.2462656497955322,1.7194331884384155,1.3919793367385864,1.6230933666229248,1.8129082918167114,1.6837947368621826,1.3361327648162842,1.3493943214416504,1.912880301475525,1.8263871669769287,1.4009984731674194,1.4517325162887573,1.5737687349319458,1.3583194017410278,1.3850030899047852,1.4965331554412842,1.2190886735916138,1.4887501001358032,1.6065694093704224,1.3596010208129883,1.7755646705627441,1.567791223526001,1.5145169496536255,1.426487922668457,1.542888879776001,1.4291801452636719,1.431945562362671,1.3292344808578491,1.3187130689620972,1.6381564140319824,1.3083945512771606,1.3736785650253296,1.636496901512146,1.6119282245635986,1.5423893928527832,1.2052397727966309,1.3034244775772095,1.5206162929534912,1.4791690111160278,1.4257237911224365,1.4382890462875366,1.3150845766067505,1.6761244535446167,1.2924152612686157,1.3367358446121216,1.3913377523422241,1.3883905410766602,1.4309970140457153,1.3489879369735718,1.2253702878952026,1.4313925504684448,1.3833205699920654,1.2713507413864136,1.5644505023956299,1.5633890628814697,1.3660598993301392,1.4847017526626587,1.4205082654953003,1.3226683139801025,1.5002007484436035,1.347141146659851,1.397483229637146,1.2965056896209717,1.2043904066085815,1.294785499572754,1.6750110387802124,1.656972050666809,1.488848328590393,1.4761024713516235,1.458974838256836,1.4587608575820923,1.2666447162628174,1.4301326274871826,1.491584062576294,1.4307818412780762,1.3372483253479004,1.4487954378128052,1.5318191051483154,1.4529558420181274,1.3340810537338257,1.6682894229888916,1.2777886390686035,1.3519408702850342,1.3207441568374634,1.2416608333587646,1.3267409801483154,1.3155205249786377,1.2653987407684326,1.3083890676498413,1.675816535949707,1.3263416290283203,1.5254703760147095,1.3894412517547607,1.305923581123352,1.3175880908966064,1.314590573310852,1.470018982887268,1.5271058082580566,1.1569161415100098,1.4408345222473145,1.491201639175415,1.4844413995742798,1.305084466934204,1.3128764629364014,1.168562650680542,1.3382818698883057,1.409132957458496,1.4159331321716309,1.3543330430984497,1.3609871864318848,1.3331172466278076,1.5612916946411133,1.4169875383377075,1.4296842813491821,1.5292572975158691,1.5934666395187378,1.5052704811096191,1.723159909248352,1.2714738845825195,1.4895232915878296,1.740659475326538,1.4330832958221436,1.312984585762024,1.2421479225158691,1.1730406284332275,1.5246342420578003,1.501198172569275,1.4410338401794434,1.4880985021591187,1.913163185119629,1.4278291463851929,1.2590433359146118,1.2941838502883911,1.5260170698165894,1.6235885620117188,1.2020702362060547,1.290732741355896,1.354469895362854,1.2969996929168701,1.2819879055023193,1.3431154489517212,1.197725772857666,1.5146400928497314,1.3402361869812012,1.391553282737732,1.3490015268325806,1.45417320728302,1.436958909034729,1.1408967971801758,1.2877823114395142,1.3510676622390747,1.4347648620605469,1.1455163955688477,1.3353127241134644,1.5527682304382324,1.3106862306594849,1.361714243888855,1.3394427299499512,1.3266016244888306,1.2884901762008667,1.556259274482727,1.346858024597168,1.2674305438995361,1.212388038635254,1.2679868936538696,1.3815984725952148,1.4956631660461426,1.3986735343933105,1.506832242012024,1.5082144737243652,1.2742681503295898,1.2544560432434082,1.2621064186096191,1.2790688276290894,1.25336754322052,1.5544512271881104,1.288437008857727,1.2732304334640503,1.2811799049377441,1.4689359664916992,1.2649199962615967,1.3453242778778076,1.3024784326553345,1.2506848573684692,1.3349649906158447,1.7128932476043701,1.1585088968276978,1.4192547798156738,1.3189603090286255,1.1977282762527466,1.3549929857254028,1.565363883972168,1.4176090955734253,1.5857465267181396,0.975852906703949,1.392630696296692,1.452465295791626,1.4925909042358398,1.2208402156829834,1.061813235282898,1.316898226737976,1.3053656816482544,1.5190932750701904,1.6546396017074585,1.501744270324707,1.4846417903900146,1.4515526294708252,1.3740038871765137,1.400165319442749,1.6899495124816895,1.3355324268341064,1.4931302070617676,1.3468095064163208,1.4239991903305054,1.6308588981628418,1.6042224168777466,1.3042640686035156,1.4975889921188354,1.495141863822937,1.4027758836746216,1.2875864505767822,1.4012190103530884,1.2929812669754028,1.3272672891616821,1.6024006605148315,1.4876470565795898,1.386009693145752,1.4282535314559937,1.2705893516540527,1.4731594324111938,1.2941324710845947,1.4007967710494995,1.2989355325698853,1.3206026554107666,1.2400535345077515,1.4358282089233398,1.1472375392913818,1.2273445129394531,1.2350859642028809,1.2806590795516968,1.2234042882919312,1.3510875701904297,1.213710069656372,1.1086217164993286,1.211005687713623,1.3983604907989502,1.4180887937545776,1.1993076801300049,1.1155986785888672,1.2886070013046265,1.3364365100860596,1.4327332973480225,1.267498254776001,1.1793442964553833,1.3160570859909058,1.1256308555603027,1.2951436042785645,1.134916067123413,1.2471346855163574,1.0945425033569336,1.187004804611206,1.0336079597473145,1.3496555089950562,1.5903059244155884,1.3264439105987549,1.3659169673919678,1.2949683666229248,1.2999746799468994,1.1992613077163696,1.3516489267349243,1.113631010055542,1.3646800518035889,1.4757941961288452,1.254530906677246,1.5593068599700928,1.474761962890625,1.308984637260437,1.51422119140625,1.2866202592849731,1.3426289558410645,1.418055534362793,1.460906982421875,1.1868298053741455,1.4352766275405884,1.418284296989441,1.291582465171814,1.2991517782211304,1.4955848455429077,1.4046359062194824,1.3589283227920532,1.030919075012207,1.2103838920593262,1.3406120538711548,1.276228904724121,1.563708782196045,1.1464067697525024,1.059885859489441,1.3805822134017944,1.6748701333999634,1.1080588102340698,1.261141061782837,1.2265465259552002,1.1844696998596191,1.32512366771698,1.170530915260315,1.3639607429504395,1.2018903493881226,1.174936056137085,1.1697256565093994,1.378988265991211,1.2643448114395142,1.0503958463668823,1.2842143774032593,1.2508972883224487,1.31485116481781,1.4201737642288208,1.4177114963531494,1.321082592010498,1.4143584966659546,1.1262192726135254,1.3156341314315796,1.5910362005233765,1.2622363567352295,1.124720811843872,1.3957690000534058,1.27066171169281,1.3340548276901245,1.3988206386566162,1.441907525062561,1.1951868534088135,1.196183204650879,1.015731930732727,1.314881682395935,1.3949830532073975,1.2233198881149292,1.400499939918518,1.3271907567977905,1.660778522491455,1.3060027360916138,1.412905216217041,1.16712486743927,1.6523853540420532,1.1969653367996216,1.4088373184204102,1.2583545446395874,1.2680290937423706,1.277275800704956,1.3156085014343262,1.502213478088379,1.216462254524231,1.3030328750610352,1.3250664472579956,1.4782376289367676,1.4460095167160034,1.4723061323165894,1.3388046026229858,1.2964894771575928,1.5360850095748901,1.0382505655288696,1.2881386280059814,1.3873101472854614,1.2457244396209717,1.1493780612945557,1.2260403633117676,1.2303569316864014,0.9598928093910217,1.0806397199630737,1.0138661861419678,1.1702800989151,1.420547366142273,1.1606608629226685,1.1518104076385498,1.1362026929855347,1.2188478708267212,1.2427513599395752,0.9597439169883728,1.3037021160125732,1.478539228439331,1.093324899673462,1.4585233926773071,1.2390879392623901,1.2728338241577148,1.0361872911453247,1.1812702417373657,1.079566478729248,1.2701690196990967,1.3637487888336182,1.2387677431106567,1.1252557039260864,1.4944311380386353,1.4385572671890259,1.2278088331222534,1.694732904434204,1.5234099626541138,1.170166015625,1.3372750282287598,1.2790343761444092,1.1411418914794922,1.3778607845306396,1.3159762620925903,0.9976287484169006,1.2809776067733765,1.2350040674209595,1.2795730829238892,1.0972445011138916,1.234281301498413,1.1502212285995483,1.6581958532333374,1.2227822542190552,1.2344132661819458,1.3293206691741943,1.1815284490585327,1.214585781097412,1.0636780261993408,1.1853318214416504,1.3429909944534302,1.3163795471191406,1.1895710229873657,1.5670173168182373,1.4521958827972412,1.5805751085281372,1.0024499893188477,1.2745517492294312,1.035520315170288,1.4287927150726318,1.2820883989334106,1.374638319015503,1.2132049798965454,1.2403730154037476,1.356631875038147,1.097833514213562,1.3773435354232788,1.1767947673797607,1.4424388408660889,1.2002488374710083,1.3163262605667114,1.1271252632141113,1.1700478792190552,1.2620782852172852,1.2845978736877441,1.2545045614242554,1.1624119281768799,1.1990872621536255,1.347380518913269,1.0495131015777588,1.4698740243911743,1.424226999282837,1.3058775663375854,1.2854766845703125,1.2811284065246582,1.2344573736190796,1.1726963520050049,1.2425528764724731,1.365088701248169,1.3273440599441528,1.1855511665344238,1.3823000192642212,1.143326759338379,1.0593856573104858,1.1740926504135132,0.9782277941703796,1.248496651649475,1.1654927730560303,1.160219669342041,1.2821323871612549,1.0938198566436768,1.133859634399414,1.3479764461517334,1.1874947547912598,1.2266030311584473,1.2231730222702026,1.3805742263793945,0.9333090782165527,1.5247375965118408,1.112216591835022,1.3179254531860352,1.0774528980255127,1.5202655792236328,1.4119540452957153,1.2052361965179443,1.0829583406448364,1.3204801082611084,1.467136025428772,1.2219786643981934,1.3876795768737793,1.4781856536865234,1.1632920503616333,1.428378939628601,1.4574110507965088,1.2816507816314697,1.1164133548736572,1.1812140941619873,0.9850383400917053,1.1302015781402588,1.3415610790252686,1.3515294790267944,1.2820320129394531
